  Nelder-Mead direct search function minimizer
function value for initial parameters = 186281.910279
  Scaled convergence tolerance is 0.00277582
Stepsize computed as 0.299573
REFLECTION       241 71175.410703 69386.899216
EXTENSION        243 70962.316741 68741.097485
LO-REDUCTION     245 70771.010223 68741.097485
LO-REDUCTION     247 70636.412427 68741.097485
LO-REDUCTION     249 70335.442588 68741.097485
LO-REDUCTION     251 70283.358671 68741.097485
LO-REDUCTION     253 70242.940636 68741.097485
LO-REDUCTION     255 70049.669824 68741.097485
LO-REDUCTION     257 69758.840458 68741.097485
LO-REDUCTION     259 69747.262564 68741.097485
LO-REDUCTION     261 69632.764848 68741.097485
LO-REDUCTION     263 69521.850813 68741.097485
LO-REDUCTION     265 69482.187567 68741.097485
REFLECTION       267 69473.980881 68627.400885
REFLECTION       269 69386.899216 68619.180562
HI-REDUCTION     271 69350.923617 68619.180562
REFLECTION       273 69187.814008 68561.091266
REFLECTION       275 69070.500817 68508.270467
EXTENSION        277 69016.791730 68196.509389
LO-REDUCTION     279 69015.346993 68196.509389
LO-REDUCTION     281 68998.675543 68196.509389
LO-REDUCTION     283 68916.569581 68196.509389
LO-REDUCTION     285 68901.860315 68196.509389
LO-REDUCTION     287 68891.401495 68196.509389
LO-REDUCTION     289 68862.887343 68196.509389
LO-REDUCTION     291 68821.161252 68196.509389
EXTENSION        293 68789.277533 68092.957569
LO-REDUCTION     295 68741.097485 68092.957569
LO-REDUCTION     297 68627.400885 68092.957569
LO-REDUCTION     299 68619.180562 68092.957569
EXTENSION        301 68601.668453 67868.044023
LO-REDUCTION     303 68585.325454 67868.044023
LO-REDUCTION     305 68561.091266 67868.044023
LO-REDUCTION     307 68522.074108 67868.044023
LO-REDUCTION     309 68508.270467 67868.044023
LO-REDUCTION     311 68493.230768 67868.044023
LO-REDUCTION     313 68402.158725 67868.044023
LO-REDUCTION     315 68330.355327 67868.044023
LO-REDUCTION     317 68329.254818 67868.044023
LO-REDUCTION     319 68307.709193 67868.044023
EXTENSION        321 68303.698418 67777.468950
LO-REDUCTION     323 68259.637707 67777.468950
LO-REDUCTION     325 68206.919953 67777.468950
EXTENSION        327 68196.509389 67688.306795
LO-REDUCTION     329 68151.786181 67688.306795
LO-REDUCTION     331 68092.957569 67688.306795
LO-REDUCTION     333 68064.108602 67688.306795
LO-REDUCTION     335 68051.500002 67688.306795
EXTENSION        337 68050.643505 67536.535699
LO-REDUCTION     339 67961.095060 67536.535699
LO-REDUCTION     341 67959.819870 67536.535699
EXTENSION        343 67888.211049 67429.557487
HI-REDUCTION     345 67878.743314 67429.557487
LO-REDUCTION     347 67870.720785 67429.557487
LO-REDUCTION     349 67868.329521 67429.557487
LO-REDUCTION     351 67868.044023 67429.557487
LO-REDUCTION     353 67816.824434 67429.557487
EXTENSION        355 67777.468950 67339.285730
LO-REDUCTION     357 67772.670191 67339.285730
LO-REDUCTION     359 67723.293584 67339.285730
LO-REDUCTION     361 67720.568288 67339.285730
LO-REDUCTION     363 67705.036075 67339.285730
LO-REDUCTION     365 67688.306795 67339.285730
EXTENSION        367 67608.952688 67162.580255
LO-REDUCTION     369 67580.334275 67162.580255
LO-REDUCTION     371 67574.161094 67162.580255
LO-REDUCTION     373 67572.328012 67162.580255
LO-REDUCTION     375 67568.666241 67162.580255
LO-REDUCTION     377 67536.535699 67162.580255
LO-REDUCTION     379 67518.574327 67162.580255
LO-REDUCTION     381 67505.549118 67162.580255
LO-REDUCTION     383 67466.142432 67162.580255
LO-REDUCTION     385 67449.813911 67162.580255
LO-REDUCTION     387 67429.557487 67162.580255
EXTENSION        389 67428.470531 67088.464417
LO-REDUCTION     391 67410.472270 67088.464417
EXTENSION        393 67392.598973 66949.073564
LO-REDUCTION     395 67339.285730 66949.073564
LO-REDUCTION     397 67328.890903 66949.073564
LO-REDUCTION     399 67328.166406 66949.073564
LO-REDUCTION     401 67312.178971 66949.073564
EXTENSION        403 67288.327664 66716.697206
LO-REDUCTION     405 67216.167806 66716.697206
LO-REDUCTION     407 67180.347732 66716.697206
LO-REDUCTION     409 67178.004370 66716.697206
LO-REDUCTION     411 67175.953864 66716.697206
LO-REDUCTION     413 67168.648497 66716.697206
LO-REDUCTION     415 67162.580255 66716.697206
LO-REDUCTION     417 67148.852952 66716.697206
LO-REDUCTION     419 67125.244500 66716.697206
LO-REDUCTION     421 67088.464417 66716.697206
EXTENSION        423 67061.214866 66598.302696
LO-REDUCTION     425 66987.070184 66598.302696
LO-REDUCTION     427 66971.469004 66598.302696
LO-REDUCTION     429 66950.024206 66598.302696
LO-REDUCTION     431 66949.073564 66598.302696
EXTENSION        433 66914.841219 66540.238026
EXTENSION        435 66902.810814 66422.059535
LO-REDUCTION     437 66860.403048 66422.059535
LO-REDUCTION     439 66839.291238 66422.059535
LO-REDUCTION     441 66838.842464 66422.059535
LO-REDUCTION     443 66804.391757 66422.059535
EXTENSION        445 66804.371482 66327.120332
LO-REDUCTION     447 66780.738344 66327.120332
LO-REDUCTION     449 66732.780409 66327.120332
LO-REDUCTION     451 66716.697206 66327.120332
LO-REDUCTION     453 66667.611306 66327.120332
REFLECTION       455 66655.346461 66310.099380
REFLECTION       457 66639.740396 66283.904779
REFLECTION       459 66598.302696 66275.881002
LO-REDUCTION     461 66552.928604 66275.881002
LO-REDUCTION     463 66543.885141 66275.881002
REFLECTION       465 66540.238026 66231.344204
LO-REDUCTION     467 66481.880900 66231.344204
LO-REDUCTION     469 66442.936029 66231.344204
EXTENSION        471 66429.480531 66208.622501
LO-REDUCTION     473 66422.059535 66208.622501
LO-REDUCTION     475 66408.586259 66208.622501
EXTENSION        477 66375.801646 66164.237673
LO-REDUCTION     479 66340.255565 66164.237673
LO-REDUCTION     481 66329.549631 66164.237673
LO-REDUCTION     483 66327.120332 66164.237673
LO-REDUCTION     485 66315.401713 66164.237673
LO-REDUCTION     487 66310.099380 66164.237673
LO-REDUCTION     489 66283.904779 66164.237673
LO-REDUCTION     491 66278.939182 66164.237673
REFLECTION       493 66276.415486 66153.545660
HI-REDUCTION     495 66275.881002 66153.545660
LO-REDUCTION     497 66272.101848 66153.545660
EXTENSION        499 66266.431446 66106.953010
LO-REDUCTION     501 66231.344204 66106.953010
LO-REDUCTION     503 66215.488259 66106.953010
LO-REDUCTION     505 66210.076821 66106.953010
LO-REDUCTION     507 66208.622501 66106.953010
LO-REDUCTION     509 66202.932725 66106.953010
LO-REDUCTION     511 66202.598795 66106.953010
LO-REDUCTION     513 66201.863068 66106.953010
LO-REDUCTION     515 66198.654599 66106.953010
LO-REDUCTION     517 66195.061613 66106.953010
LO-REDUCTION     519 66174.576870 66106.953010
LO-REDUCTION     521 66171.316033 66106.953010
LO-REDUCTION     523 66167.675153 66106.953010
LO-REDUCTION     525 66164.237673 66106.953010
EXTENSION        527 66162.191857 66089.297089
LO-REDUCTION     529 66160.544510 66089.297089
LO-REDUCTION     531 66156.870676 66089.297089
LO-REDUCTION     533 66153.545660 66089.297089
LO-REDUCTION     535 66149.780760 66089.297089
LO-REDUCTION     537 66145.458194 66089.297089
LO-REDUCTION     539 66145.439612 66089.297089
EXTENSION        541 66136.796293 66080.288147
LO-REDUCTION     543 66136.465805 66080.288147
EXTENSION        545 66129.216027 66065.079122
LO-REDUCTION     547 66129.115485 66065.079122
LO-REDUCTION     549 66126.534357 66065.079122
LO-REDUCTION     551 66118.469919 66065.079122
LO-REDUCTION     553 66108.363552 66065.079122
LO-REDUCTION     555 66108.345712 66065.079122
REFLECTION       557 66106.953010 66058.300277
LO-REDUCTION     559 66103.293653 66058.300277
LO-REDUCTION     561 66102.007315 66058.300277
REFLECTION       563 66097.701362 66058.278367
LO-REDUCTION     565 66094.180782 66058.278367
LO-REDUCTION     567 66089.297089 66058.278367
LO-REDUCTION     569 66088.094446 66058.278367
LO-REDUCTION     571 66080.288147 66058.278367
REFLECTION       573 66077.128399 66052.309223
LO-REDUCTION     575 66069.914987 66052.309223
LO-REDUCTION     577 66068.648204 66052.309223
LO-REDUCTION     579 66067.956537 66052.309223
EXTENSION        581 66065.328718 66046.334040
LO-REDUCTION     583 66065.277105 66046.334040
LO-REDUCTION     585 66065.079122 66046.334040
LO-REDUCTION     587 66063.928703 66046.334040
LO-REDUCTION     589 66063.254761 66046.334040
LO-REDUCTION     591 66062.456026 66046.334040
LO-REDUCTION     593 66060.956521 66046.334040
LO-REDUCTION     595 66060.090340 66046.334040
LO-REDUCTION     597 66060.043474 66046.334040
LO-REDUCTION     599 66058.300277 66046.334040
HI-REDUCTION     601 66058.278367 66046.334040
REFLECTION       603 66058.265337 66046.314541
LO-REDUCTION     605 66057.572179 66046.314541
REFLECTION       607 66055.860261 66045.396829
EXTENSION        609 66055.097673 66037.544511
LO-REDUCTION     611 66054.779193 66037.544511
LO-REDUCTION     613 66052.328951 66037.544511
LO-REDUCTION     615 66052.325018 66037.544511
LO-REDUCTION     617 66052.309223 66037.544511
LO-REDUCTION     619 66051.256966 66037.544511
LO-REDUCTION     621 66050.832373 66037.544511
EXTENSION        623 66049.561738 66033.885799
LO-REDUCTION     625 66046.834616 66033.885799
LO-REDUCTION     627 66046.582510 66033.885799
EXTENSION        629 66046.544383 66031.046298
LO-REDUCTION     631 66046.334040 66031.046298
LO-REDUCTION     633 66046.314541 66031.046298
LO-REDUCTION     635 66045.396829 66031.046298
EXTENSION        637 66042.286261 66025.079076
LO-REDUCTION     639 66042.172397 66025.079076
LO-REDUCTION     641 66041.912272 66025.079076
LO-REDUCTION     643 66041.223878 66025.079076
EXTENSION        645 66040.917850 66019.175466
LO-REDUCTION     647 66040.435153 66019.175466
LO-REDUCTION     649 66037.544511 66019.175466
LO-REDUCTION     651 66036.736989 66019.175466
LO-REDUCTION     653 66036.181169 66019.175466
EXTENSION        655 66034.055222 66012.402956
LO-REDUCTION     657 66033.923763 66012.402956
LO-REDUCTION     659 66033.885799 66012.402956
LO-REDUCTION     661 66033.021138 66012.402956
LO-REDUCTION     663 66031.046298 66012.402956
LO-REDUCTION     665 66028.222805 66012.402956
LO-REDUCTION     667 66027.631647 66012.402956
LO-REDUCTION     669 66025.794813 66012.402956
LO-REDUCTION     671 66025.413829 66012.402956
EXTENSION        673 66025.079076 66007.502901
LO-REDUCTION     675 66024.939289 66007.502901
EXTENSION        677 66021.673621 66000.831434
LO-REDUCTION     679 66020.042883 66000.831434
LO-REDUCTION     681 66019.204233 66000.831434
LO-REDUCTION     683 66019.175466 66000.831434
LO-REDUCTION     685 66018.656878 66000.831434
LO-REDUCTION     687 66016.171910 66000.831434
LO-REDUCTION     689 66016.152742 66000.831434
LO-REDUCTION     691 66015.412702 66000.831434
EXTENSION        693 66015.352500 65996.104051
LO-REDUCTION     695 66014.109992 65996.104051
LO-REDUCTION     697 66012.418407 65996.104051
LO-REDUCTION     699 66012.402956 65996.104051
LO-REDUCTION     701 66010.010392 65996.104051
EXTENSION        703 66009.437630 65992.894985
LO-REDUCTION     705 66009.204176 65992.894985
LO-REDUCTION     707 66007.502901 65992.894985
LO-REDUCTION     709 66006.449189 65992.894985
LO-REDUCTION     711 66005.885313 65992.894985
LO-REDUCTION     713 66004.449310 65992.894985
LO-REDUCTION     715 66003.566744 65992.894985
LO-REDUCTION     717 66002.959810 65992.894985
LO-REDUCTION     719 66002.096303 65992.894985
LO-REDUCTION     721 66001.817963 65992.894985
LO-REDUCTION     723 66000.831434 65992.894985
LO-REDUCTION     725 66000.627942 65992.894985
LO-REDUCTION     727 65999.952270 65992.894985
LO-REDUCTION     729 65999.092302 65992.894985
REFLECTION       731 65997.748010 65992.449155
LO-REDUCTION     733 65997.196739 65992.449155
REFLECTION       735 65996.714812 65992.154628
REFLECTION       737 65996.708407 65991.052988
LO-REDUCTION     739 65996.104051 65991.052988
LO-REDUCTION     741 65995.592125 65991.052988
EXTENSION        743 65995.491485 65988.753012
LO-REDUCTION     745 65994.843550 65988.753012
LO-REDUCTION     747 65994.117707 65988.753012
LO-REDUCTION     749 65994.033958 65988.753012
EXTENSION        751 65993.611653 65985.121360
LO-REDUCTION     753 65993.463056 65985.121360
LO-REDUCTION     755 65993.182451 65985.121360
LO-REDUCTION     757 65992.894985 65985.121360
LO-REDUCTION     759 65992.494733 65985.121360
LO-REDUCTION     761 65992.449155 65985.121360
LO-REDUCTION     763 65992.237145 65985.121360
LO-REDUCTION     765 65992.154628 65985.121360
LO-REDUCTION     767 65991.824341 65985.121360
LO-REDUCTION     769 65991.737081 65985.121360
LO-REDUCTION     771 65991.052988 65985.121360
LO-REDUCTION     773 65990.651015 65985.121360
LO-REDUCTION     775 65990.188260 65985.121360
EXTENSION        777 65989.804046 65982.589662
LO-REDUCTION     779 65989.598004 65982.589662
LO-REDUCTION     781 65989.280448 65982.589662
LO-REDUCTION     783 65989.188555 65982.589662
LO-REDUCTION     785 65989.041246 65982.589662
LO-REDUCTION     787 65988.753012 65982.589662
EXTENSION        789 65988.418888 65981.098388
EXTENSION        791 65988.030669 65978.886285
LO-REDUCTION     793 65987.567882 65978.886285
LO-REDUCTION     795 65987.165761 65978.886285
LO-REDUCTION     797 65986.543397 65978.886285
EXTENSION        799 65985.777206 65976.298792
LO-REDUCTION     801 65985.179022 65976.298792
LO-REDUCTION     803 65985.121360 65976.298792
LO-REDUCTION     805 65984.630411 65976.298792
EXTENSION        807 65984.223435 65971.709613
LO-REDUCTION     809 65984.153255 65971.709613
LO-REDUCTION     811 65984.111845 65971.709613
LO-REDUCTION     813 65982.871414 65971.709613
LO-REDUCTION     815 65982.589662 65971.709613
LO-REDUCTION     817 65981.098388 65971.709613
LO-REDUCTION     819 65980.789079 65971.709613
LO-REDUCTION     821 65980.391783 65971.709613
EXTENSION        823 65979.199621 65967.016174
LO-REDUCTION     825 65978.886285 65967.016174
LO-REDUCTION     827 65978.002080 65967.016174
LO-REDUCTION     829 65977.306537 65967.016174
LO-REDUCTION     831 65976.761261 65967.016174
EXTENSION        833 65976.298792 65964.802672
LO-REDUCTION     835 65975.501325 65964.802672
EXTENSION        837 65974.210325 65959.769923
LO-REDUCTION     839 65973.165251 65959.769923
LO-REDUCTION     841 65972.794928 65959.769923
LO-REDUCTION     843 65972.154071 65959.769923
LO-REDUCTION     845 65972.105011 65959.769923
LO-REDUCTION     847 65971.985328 65959.769923
LO-REDUCTION     849 65971.709613 65959.769923
LO-REDUCTION     851 65969.702224 65959.769923
EXTENSION        853 65968.986402 65954.555712
LO-REDUCTION     855 65967.356812 65954.555712
LO-REDUCTION     857 65967.352277 65954.555712
LO-REDUCTION     859 65967.016174 65954.555712
LO-REDUCTION     861 65965.850091 65954.555712
LO-REDUCTION     863 65964.802672 65954.555712
LO-REDUCTION     865 65964.764130 65954.555712
LO-REDUCTION     867 65963.796789 65954.555712
LO-REDUCTION     869 65963.227677 65954.555712
LO-REDUCTION     871 65962.946821 65954.555712
LO-REDUCTION     873 65962.500202 65954.555712
EXTENSION        875 65961.643848 65950.961470
LO-REDUCTION     877 65961.124294 65950.961470
LO-REDUCTION     879 65960.689385 65950.961470
LO-REDUCTION     881 65960.558401 65950.961470
EXTENSION        883 65959.769923 65947.198388
LO-REDUCTION     885 65959.141712 65947.198388
LO-REDUCTION     887 65958.969295 65947.198388
LO-REDUCTION     889 65957.946368 65947.198388
LO-REDUCTION     891 65957.634713 65947.198388
LO-REDUCTION     893 65956.930592 65947.198388
EXTENSION        895 65956.054332 65943.516144
LO-REDUCTION     897 65955.126372 65943.516144
LO-REDUCTION     899 65954.741198 65943.516144
LO-REDUCTION     901 65954.702139 65943.516144
EXTENSION        903 65954.555712 65938.632579
LO-REDUCTION     905 65953.527890 65938.632579
LO-REDUCTION     907 65953.263169 65938.632579
LO-REDUCTION     909 65951.816795 65938.632579
LO-REDUCTION     911 65950.961470 65938.632579
EXTENSION        913 65950.348289 65933.261146
LO-REDUCTION     915 65949.065803 65933.261146
LO-REDUCTION     917 65948.202618 65933.261146
LO-REDUCTION     919 65948.052932 65933.261146
LO-REDUCTION     921 65947.341455 65933.261146
LO-REDUCTION     923 65947.198388 65933.261146
LO-REDUCTION     925 65945.747523 65933.261146
EXTENSION        927 65945.176721 65921.993735
LO-REDUCTION     929 65943.516144 65921.993735
LO-REDUCTION     931 65941.819453 65921.993735
LO-REDUCTION     933 65941.775692 65921.993735
LO-REDUCTION     935 65940.564020 65921.993735
LO-REDUCTION     937 65939.773448 65921.993735
LO-REDUCTION     939 65938.632579 65921.993735
LO-REDUCTION     941 65936.376669 65921.993735
LO-REDUCTION     943 65935.872977 65921.993735
EXTENSION        945 65935.456997 65914.586298
LO-REDUCTION     947 65935.137976 65914.586298
LO-REDUCTION     949 65933.925877 65914.586298
EXTENSION        951 65933.758749 65906.579953
LO-REDUCTION     953 65933.261146 65906.579953
LO-REDUCTION     955 65928.981299 65906.579953
LO-REDUCTION     957 65928.046768 65906.579953
LO-REDUCTION     959 65928.002797 65906.579953
EXTENSION        961 65925.093677 65897.094318
LO-REDUCTION     963 65925.072531 65897.094318
LO-REDUCTION     965 65924.174492 65897.094318
LO-REDUCTION     967 65922.221491 65897.094318
LO-REDUCTION     969 65922.193829 65897.094318
EXTENSION        971 65921.993735 65888.607221
LO-REDUCTION     973 65918.833154 65888.607221
LO-REDUCTION     975 65915.985755 65888.607221
LO-REDUCTION     977 65914.586298 65888.607221
LO-REDUCTION     979 65913.888142 65888.607221
EXTENSION        981 65910.849713 65876.042346
LO-REDUCTION     983 65910.269692 65876.042346
LO-REDUCTION     985 65907.646526 65876.042346
LO-REDUCTION     987 65906.579953 65876.042346
LO-REDUCTION     989 65904.576656 65876.042346
EXTENSION        991 65904.369268 65869.253198
LO-REDUCTION     993 65899.621312 65869.253198
EXTENSION        995 65899.192277 65860.048960
LO-REDUCTION     997 65897.094318 65860.048960
LO-REDUCTION     999 65894.758703 65860.048960
LO-REDUCTION    1001 65889.870678 65860.048960
LO-REDUCTION    1003 65889.616775 65860.048960
LO-REDUCTION    1005 65889.250868 65860.048960
LO-REDUCTION    1007 65888.607221 65860.048960
EXTENSION       1009 65885.308236 65851.641482
LO-REDUCTION    1011 65881.410155 65851.641482
LO-REDUCTION    1013 65880.918743 65851.641482
LO-REDUCTION    1015 65877.975168 65851.641482
LO-REDUCTION    1017 65876.042346 65851.641482
LO-REDUCTION    1019 65871.811201 65851.641482
EXTENSION       1021 65870.967786 65844.874219
LO-REDUCTION    1023 65869.253198 65844.874219
LO-REDUCTION    1025 65865.143217 65844.874219
LO-REDUCTION    1027 65865.071925 65844.874219
LO-REDUCTION    1029 65862.758327 65844.874219
LO-REDUCTION    1031 65862.623678 65844.874219
EXTENSION       1033 65861.153268 65840.904510
LO-REDUCTION    1035 65860.048960 65840.904510
LO-REDUCTION    1037 65857.697657 65840.904510
LO-REDUCTION    1039 65857.366340 65840.904510
EXTENSION       1041 65857.227149 65835.297697
LO-REDUCTION    1043 65855.690620 65835.297697
LO-REDUCTION    1045 65853.130147 65835.297697
LO-REDUCTION    1047 65851.742213 65835.297697
LO-REDUCTION    1049 65851.641482 65835.297697
LO-REDUCTION    1051 65849.954343 65835.297697
LO-REDUCTION    1053 65849.452577 65835.297697
LO-REDUCTION    1055 65848.777913 65835.297697
EXTENSION       1057 65847.611448 65833.863248
LO-REDUCTION    1059 65847.528297 65833.863248
LO-REDUCTION    1061 65844.874219 65833.863248
HI-REDUCTION    1063 65844.580102 65833.863248
LO-REDUCTION    1065 65843.290154 65833.863248
LO-REDUCTION    1067 65842.492233 65833.863248
LO-REDUCTION    1069 65841.871966 65833.863248
EXTENSION       1071 65840.904510 65829.744728
LO-REDUCTION    1073 65840.754067 65829.744728
EXTENSION       1075 65840.676461 65825.205047
LO-REDUCTION    1077 65839.914608 65825.205047
LO-REDUCTION    1079 65838.883880 65825.205047
LO-REDUCTION    1081 65838.412239 65825.205047
LO-REDUCTION    1083 65837.230698 65825.205047
LO-REDUCTION    1085 65835.935735 65825.205047
LO-REDUCTION    1087 65835.297697 65825.205047
LO-REDUCTION    1089 65834.911905 65825.205047
LO-REDUCTION    1091 65834.150792 65825.205047
EXTENSION       1093 65833.991823 65819.951270
LO-REDUCTION    1095 65833.932380 65819.951270
LO-REDUCTION    1097 65833.863248 65819.951270
EXTENSION       1099 65831.244946 65815.577489
LO-REDUCTION    1101 65830.778840 65815.577489
LO-REDUCTION    1103 65829.744728 65815.577489
LO-REDUCTION    1105 65829.550941 65815.577489
LO-REDUCTION    1107 65828.875355 65815.577489
LO-REDUCTION    1109 65828.495078 65815.577489
LO-REDUCTION    1111 65827.755083 65815.577489
LO-REDUCTION    1113 65826.908427 65815.577489
LO-REDUCTION    1115 65826.650127 65815.577489
EXTENSION       1117 65826.165821 65812.447183
LO-REDUCTION    1119 65825.646445 65812.447183
LO-REDUCTION    1121 65825.205047 65812.447183
LO-REDUCTION    1123 65824.771656 65812.447183
EXTENSION       1125 65823.464145 65811.762338
EXTENSION       1127 65822.705527 65803.902249
LO-REDUCTION    1129 65821.111191 65803.902249
LO-REDUCTION    1131 65819.951270 65803.902249
LO-REDUCTION    1133 65818.554365 65803.902249
LO-REDUCTION    1135 65818.404077 65803.902249
LO-REDUCTION    1137 65818.403995 65803.902249
LO-REDUCTION    1139 65818.027789 65803.902249
LO-REDUCTION    1141 65816.131347 65803.902249
LO-REDUCTION    1143 65815.577489 65803.902249
LO-REDUCTION    1145 65815.563936 65803.902249
LO-REDUCTION    1147 65813.974808 65803.902249
LO-REDUCTION    1149 65813.013385 65803.902249
LO-REDUCTION    1151 65812.447183 65803.902249
LO-REDUCTION    1153 65811.762338 65803.902249
LO-REDUCTION    1155 65811.753964 65803.902249
REFLECTION      1157 65811.157372 65802.728797
LO-REDUCTION    1159 65808.944844 65802.728797
EXTENSION       1161 65808.220101 65801.844309
REFLECTION      1163 65807.019573 65801.647335
EXTENSION       1165 65806.765087 65798.969206
LO-REDUCTION    1167 65806.531204 65798.969206
LO-REDUCTION    1169 65806.475542 65798.969206
LO-REDUCTION    1171 65806.113008 65798.969206
LO-REDUCTION    1173 65805.781003 65798.969206
EXTENSION       1175 65805.695828 65797.860667
LO-REDUCTION    1177 65805.502821 65797.860667
LO-REDUCTION    1179 65805.210517 65797.860667
EXTENSION       1181 65804.312549 65792.899408
LO-REDUCTION    1183 65803.902249 65792.899408
LO-REDUCTION    1185 65803.409747 65792.899408
LO-REDUCTION    1187 65802.728797 65792.899408
LO-REDUCTION    1189 65801.957470 65792.899408
LO-REDUCTION    1191 65801.844309 65792.899408
LO-REDUCTION    1193 65801.647335 65792.899408
LO-REDUCTION    1195 65800.735833 65792.899408
LO-REDUCTION    1197 65800.046129 65792.899408
LO-REDUCTION    1199 65799.917761 65792.899408
LO-REDUCTION    1201 65798.984842 65792.899408
EXTENSION       1203 65798.969206 65792.379352
LO-REDUCTION    1205 65798.848275 65792.379352
LO-REDUCTION    1207 65798.595887 65792.379352
REFLECTION      1209 65797.987109 65791.985314
EXTENSION       1211 65797.860667 65788.986691
LO-REDUCTION    1213 65797.237586 65788.986691
EXTENSION       1215 65795.718929 65788.043366
LO-REDUCTION    1217 65795.290326 65788.043366
LO-REDUCTION    1219 65795.241471 65788.043366
LO-REDUCTION    1221 65794.062699 65788.043366
LO-REDUCTION    1223 65793.987331 65788.043366
LO-REDUCTION    1225 65793.556393 65788.043366
REFLECTION      1227 65793.518312 65787.717296
EXTENSION       1229 65793.142589 65782.737362
LO-REDUCTION    1231 65792.899408 65782.737362
LO-REDUCTION    1233 65792.500788 65782.737362
LO-REDUCTION    1235 65792.379352 65782.737362
LO-REDUCTION    1237 65791.985314 65782.737362
LO-REDUCTION    1239 65791.037667 65782.737362
LO-REDUCTION    1241 65789.733244 65782.737362
LO-REDUCTION    1243 65789.337688 65782.737362
LO-REDUCTION    1245 65789.092956 65782.737362
LO-REDUCTION    1247 65788.986691 65782.737362
LO-REDUCTION    1249 65788.399321 65782.737362
LO-REDUCTION    1251 65788.124411 65782.737362
LO-REDUCTION    1253 65788.043366 65782.737362
LO-REDUCTION    1255 65787.717296 65782.737362
LO-REDUCTION    1257 65787.715679 65782.737362
EXTENSION       1259 65787.280228 65779.770572
LO-REDUCTION    1261 65786.676655 65779.770572
LO-REDUCTION    1263 65786.210854 65779.770572
LO-REDUCTION    1265 65786.099035 65779.770572
LO-REDUCTION    1267 65785.342269 65779.770572
LO-REDUCTION    1269 65785.068312 65779.770572
EXTENSION       1271 65784.506658 65778.132138
LO-REDUCTION    1273 65784.440654 65778.132138
EXTENSION       1275 65784.161745 65776.055645
LO-REDUCTION    1277 65784.025048 65776.055645
LO-REDUCTION    1279 65783.672392 65776.055645
LO-REDUCTION    1281 65783.415938 65776.055645
LO-REDUCTION    1283 65783.280648 65776.055645
EXTENSION       1285 65782.737362 65774.845755
LO-REDUCTION    1287 65782.033089 65774.845755
LO-REDUCTION    1289 65781.905382 65774.845755
LO-REDUCTION    1291 65781.358320 65774.845755
EXTENSION       1293 65780.535191 65772.701717
LO-REDUCTION    1295 65780.005400 65772.701717
LO-REDUCTION    1297 65779.770572 65772.701717
LO-REDUCTION    1299 65778.552451 65772.701717
LO-REDUCTION    1301 65778.479499 65772.701717
LO-REDUCTION    1303 65778.390472 65772.701717
LO-REDUCTION    1305 65778.316900 65772.701717
EXTENSION       1307 65778.132138 65770.454663
LO-REDUCTION    1309 65777.610800 65770.454663
LO-REDUCTION    1311 65777.263739 65770.454663
LO-REDUCTION    1313 65776.155406 65770.454663
LO-REDUCTION    1315 65776.055645 65770.454663
LO-REDUCTION    1317 65775.007480 65770.454663
LO-REDUCTION    1319 65774.867220 65770.454663
LO-REDUCTION    1321 65774.845755 65770.454663
LO-REDUCTION    1323 65774.256740 65770.454663
EXTENSION       1325 65773.661015 65769.919537
LO-REDUCTION    1327 65773.537012 65769.919537
LO-REDUCTION    1329 65773.420303 65769.919537
REFLECTION      1331 65773.410389 65769.717082
REFLECTION      1333 65773.373003 65769.423810
EXTENSION       1335 65772.701717 65766.597441
LO-REDUCTION    1337 65772.593631 65766.597441
LO-REDUCTION    1339 65771.843456 65766.597441
LO-REDUCTION    1341 65771.707931 65766.597441
LO-REDUCTION    1343 65771.373042 65766.597441
LO-REDUCTION    1345 65771.324527 65766.597441
LO-REDUCTION    1347 65771.137501 65766.597441
LO-REDUCTION    1349 65770.872782 65766.597441
LO-REDUCTION    1351 65770.638738 65766.597441
EXTENSION       1353 65770.524160 65765.515847
LO-REDUCTION    1355 65770.454663 65765.515847
LO-REDUCTION    1357 65770.396595 65765.515847
LO-REDUCTION    1359 65769.919537 65765.515847
LO-REDUCTION    1361 65769.717082 65765.515847
EXTENSION       1363 65769.423810 65765.174512
LO-REDUCTION    1365 65768.854208 65765.174512
LO-REDUCTION    1367 65768.548193 65765.174512
EXTENSION       1369 65768.460930 65763.502138
LO-REDUCTION    1371 65767.745529 65763.502138
LO-REDUCTION    1373 65767.665744 65763.502138
LO-REDUCTION    1375 65767.637555 65763.502138
EXTENSION       1377 65767.499162 65761.068338
LO-REDUCTION    1379 65767.170839 65761.068338
LO-REDUCTION    1381 65767.075040 65761.068338
LO-REDUCTION    1383 65766.776313 65761.068338
LO-REDUCTION    1385 65766.597441 65761.068338
LO-REDUCTION    1387 65766.106363 65761.068338
LO-REDUCTION    1389 65765.627016 65761.068338
LO-REDUCTION    1391 65765.515847 65761.068338
LO-REDUCTION    1393 65765.224109 65761.068338
LO-REDUCTION    1395 65765.174512 65761.068338
LO-REDUCTION    1397 65765.005938 65761.068338
LO-REDUCTION    1399 65764.806481 65761.068338
EXTENSION       1401 65764.290930 65760.899248
LO-REDUCTION    1403 65763.875077 65760.899248
REFLECTION      1405 65763.723451 65760.895473
EXTENSION       1407 65763.502138 65760.346021
LO-REDUCTION    1409 65763.392629 65760.346021
EXTENSION       1411 65763.251510 65758.353506
